model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_multitask_v1_core,train,24,0.17085326231963532,0.5110204988098888,0.8204852220426969,23031,0.442837914115757
mlp_multitask_v1_core,val,24,0.21048553568978212,0.6034110514160166,0.7327008722692177,1744,0.4782110091743119
mlp_multitask_v1_core,test,24,0.19198537792721804,0.5652248307682528,0.7769987914412957,3513,0.46854540278963847
mlp_multitask_v1_core,train,72,0.18012148917033236,0.5336013089612631,0.8052625232599753,23031,0.5035387086969736
mlp_multitask_v1_core,val,72,0.21519996409618752,0.6172678573540105,0.7150931127860092,1744,0.5349770642201835
mlp_multitask_v1_core,test,72,0.20126419693258313,0.5869060605616074,0.7546010832967355,3513,0.5303159692570453
