model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_multitask_v1_enriched_lr3e4,train,24,5.879911718298693,27.816770898428643,23031,6.6710520602665975,2.9452010706838756
mlp_multitask_v1_enriched_lr3e4,val,24,12.87763652700818,42.28966719862725,1744,13.459288990825687,1.5655605570378828
mlp_multitask_v1_enriched_lr3e4,test,24,9.443933345825675,34.470679673570544,3513,9.626814688300598,2.1163659822008203
mlp_multitask_v1_enriched_lr3e4,train,72,9.734653679846053,56.003203266027704,23031,10.858929269245799,5.056285106775911
mlp_multitask_v1_enriched_lr3e4,val,72,19.743482655360964,62.60951394148086,1744,20.534977064220183,2.2906761296558593
mlp_multitask_v1_enriched_lr3e4,test,72,14.58409106345294,64.73965569137862,3513,14.423569598633646,3.5464144286350745
