epoch,train_total_loss,train_prob_loss,train_count_loss,val_total_loss,val_prob_loss,val_count_loss,epoch_seconds
26,0.9532590936493311,0.5502857457674785,0.4029733510172366,1.3151392089117557,0.6287455733762969,0.6863936344417957,0.1575232499744743
27,0.9498009294896476,0.5494268054316396,0.40037412207041007,1.297562938217723,0.6226488636174333,0.6749140890913272,0.2036025000270456
28,0.9455467812646761,0.5471288580428834,0.3984179243812248,1.3256081200520926,0.6385319112637721,0.6870762366767323,0.15930516697699204
29,0.9444494979017479,0.5462883460573976,0.39816115035365185,1.2917541232677774,0.6159672206694927,0.6757868892009106,0.16165541601367295
30,0.9433500191385967,0.5468148776351446,0.3965351395042082,1.2916574117240556,0.6184376221184337,0.6732197928866115,0.20783716603182256
31,0.9399920127362933,0.5455766027109648,0.3944154111847607,1.2912155400722398,0.6181883560408146,0.6730271629784086,0.16028608300257474
32,0.9392628223409168,0.545102870149622,0.3941599507005965,1.3327139189483923,0.6404651376085544,0.6922487807930062,0.20234279200667515
33,0.9336662227883538,0.5436852376002743,0.38998098475070436,1.315082845337894,0.6296780010975829,0.685404852716201,0.15923000004841015
34,0.9329608628765479,0.5431687253896581,0.3897921399830333,1.315115316745338,0.6298941018384531,0.6852212061575793,0.21864437498152256
35,0.9301068045169478,0.5415715754050251,0.38853522960882225,1.3034852677529012,0.6241687716694053,0.6793164947164168,0.1570197920082137
36,0.9307085394957658,0.5421121196488853,0.3885964195039682,1.30010447152164,0.6227525067985604,0.6773519748394642,0.21556133398553357
37,0.9295324402052987,0.5424450471027401,0.3870873919431264,1.3032638211862757,0.6263173337376445,0.6769464907296207,0.16176262497901917
38,0.9250883725083794,0.5403937158714617,0.38469465829324934,1.3123319520862824,0.6307061068508604,0.6816258329317111,0.20525170804467052
39,0.9241178008044291,0.5398291975918431,0.38428860303530665,1.296943446911803,0.6224474600695689,0.6744959879358974,0.1633385000168346
40,0.9254082377121227,0.5405028363702963,0.38490540266689166,1.2772675019885422,0.6103394529141417,0.6669280479807372,0.2080314580234699
41,0.9223083414457307,0.5387714357911508,0.3835369044951478,1.3154805444796152,0.6290663929160581,0.6864141712494947,0.16701483394717798
42,0.9137433494852181,0.5368443380776502,0.37689901141921395,1.3091467870484799,0.6262060174154579,0.6829407608837162,0.2031836670357734
43,0.9179631946897554,0.5375011845084496,0.3804620120149166,1.3246740069958047,0.637092895464066,0.6875811005951068,0.1659187080222182
44,0.9156975355157011,0.5362054563252937,0.37949207646910643,1.2954605577188893,0.6225487403913376,0.6729118225224521,0.16069779201643541
45,0.9166784865852754,0.5375854712474424,0.3790930165089112,1.317601220323405,0.6334928820986266,0.6841083469740842,0.21569862501928583
46,0.9130717284861298,0.5357241883740009,0.3773475414371942,1.3630403739596726,0.651972585861836,0.7110677911054104,0.15881216700654477
47,0.9173186549992968,0.5378563254884009,0.3794623310132404,1.3419484982796765,0.645021292047763,0.6969272122470611,0.20274500001687557
48,0.911605098364403,0.535186899719741,0.3764182003126397,1.314245565221944,0.6313662014969992,0.682879355249055,0.16230225004255772
