model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,0,0,0.0,0.0,12832,0.0,0.6888192171859293,0.0,0.3434188812971115,0.6888192171859293,1.539362237028885,0.6888192171859293,0.3434188812971115,
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,1,1,1.0,1.0,2812,1.0,1.2971909188348827,1.0,0.6312919557094574,1.0137274034088146,2.289465850716298,0.29719091883488263,-0.3687080442905426,1.2971909188348827
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,2,2-5,2.0,5.0,3047,3.0380702330160814,2.117901845652675,3.0,1.1255412101745603,2.246083359497813,3.1874917848851134,-0.9201683873634066,-1.4875823259353638,0.697120765226715
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,3,6-10,6.0,10.0,1180,7.684745762711865,3.5835783879035863,8.0,2.178824305534363,5.2288316208016825,5.82353145428421,-4.101167374808278,-5.12618213891983,0.4663236102477097
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,4,11-20,11.0,20.0,1100,14.734545454545454,5.687661794735627,14.0,3.3632150888442993,10.432095481279221,11.57312858008483,-9.046883659809827,-10.314031302928925,0.3860086361185334
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,5,21-50,21.0,50.0,1330,33.05187969924812,9.303660254735023,32.0,6.262712240219116,24.59532538571192,26.739127358532805,-23.748219444513097,-23.817560493946075,0.2814865701858
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,6,51-100,51.0,100.0,549,66.81967213114754,15.23936020383418,64.0,10.695391654968262,51.76174262584016,54.67805260532282,-51.58031192731336,-51.66212177276611,0.22806697066582063
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,7,101-300,101.0,300.0,162,160.21604938271605,14.62557890486938,146.5,10.536531925201416,145.59047047784668,155.64234267980268,-145.59047047784668,-130.36272287368774,0.09128660306641648
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,8,300+,301.0,inf,19,510.42105263157896,27.35014187034808,346.0,15.552764892578123,483.0709107612309,572.2020396680838,-483.0709107612309,-331.5323762893677,0.0535834909812965
mlp_multitask_v1_enriched_h256_128_64_do03,val,24,0,0,0.0,0.0,910,0.0,0.6325844399631023,0.0,0.38418781757354736,0.6325844399631023,1.507490514925638,0.6325844399631023,0.38418781757354736,
mlp_multitask_v1_enriched_h256_128_64_do03,val,24,1,1,1.0,1.0,215,1.0,1.082592916627263,1.0,0.5838815569877625,0.8363150428893954,1.2631371360900405,0.08259291662726291,-0.41611844301223755,1.082592916627263
