model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,2,2-5,2.0,5.0,197,2.9390862944162435,3.615067418988377,3.0,2.0438169924562715,2.4478226213674126,4.862497620470085,0.6759811245721338,-0.6342968296669109,1.2299970320219522
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,3,6-10,6.0,10.0,118,7.584745762711864,4.8690508037812865,7.0,2.571031133259914,5.401068418937801,7.4264650674417085,-2.715694958930578,-4.351466607404096,0.6419530668672534
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,4,11-20,11.0,20.0,84,14.94047619047619,6.155525636184691,15.0,3.043163234475073,11.113231655073728,12.357452836994632,-8.784950554291502,-9.955972882048025,0.412003309513557
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,5,21-50,21.0,50.0,103,33.786407766990294,12.167983869374963,33.0,3.66286865327587,27.636736423616046,30.351850906488707,-21.618423897615326,-27.02519514926182,0.36014435015678764
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,6,51-100,51.0,100.0,48,72.4375,7.198567168971199,71.0,3.5395912050264835,65.2389328310288,68.05529956268569,-65.2389328310288,-61.80898646426395,0.09937625082272579
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,7,101-300,101.0,300.0,69,196.69565217391303,7.462427966618655,209.0,2.5462610025223325,189.2332242072944,197.3270480091842,-189.2332242072944,-202.12731814503084,0.03793895738997106
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,0,0,0.0,0.0,1867,0.0,1.3513576750935812,0.0,0.9215769185110169,1.3513576750935812,2.054074271573556,1.3513576750935812,0.9215769185110169,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,1,1,1.0,1.0,463,1.0,2.8224826344443428,1.0,1.3483358897643403,2.0360315072141444,6.9765338613286225,1.822482634444343,0.34833588976434027,2.8224826344443428
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,2,2-5,2.0,5.0,454,3.0220264317180616,3.418757418335455,3.0,1.6946500760646739,2.6509132553846038,5.098109405380075,0.3967309866173932,-0.8559449358989211,1.1312797871168343
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,3,6-10,6.0,10.0,164,7.7682926829268295,5.459258220658043,8.0,2.6091359281080235,6.049908341399822,7.523597385554057,-2.3090344622687855,-4.682952343545145,0.7027616547785864
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,4,11-20,11.0,20.0,155,14.845161290322581,7.634256957450839,14.0,2.7960670385897735,12.139034278129287,16.107731611054323,-7.210904332871739,-10.828863350712387,0.5142589432441895
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,5,21-50,21.0,50.0,179,33.608938547486034,8.210719366514986,32.0,3.650094181153285,27.87403279435761,29.951699313834517,-25.39821918097105,-27.19124305053941,0.24430165668320855
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,6,51-100,51.0,100.0,161,73.0,12.600332595526304,74.0,4.4743319897064495,63.10915073883895,66.10745071912751,-60.3996674044737,-64.02255842108971,0.17260729582912746
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,7,101-300,101.0,300.0,64,131.5,24.680796360641686,123.0,8.099508883298345,117.85170565250493,127.38190021751487,-106.8192036393583,-110.41134016789884,0.1876866643394805
