model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,1,1,1.0,1.0,215,1.0,2.3864214803985995,1.0,1.3015416152323869,1.5984543795537849,3.1248342677576235,1.3864214803985995,0.3015416152323869,2.3864214803985995
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,2,2-5,2.0,5.0,197,2.9390862944162435,3.627476624390907,3.0,2.062679915153861,2.4242423279341394,4.708926278167834,0.6883903299746635,-0.6004275049689551,1.234219162357528
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,3,6-10,6.0,10.0,118,7.584745762711864,4.851663815617947,7.0,2.619808528923779,5.312722540782387,7.1749720647002455,-2.733081947093917,-4.285857045172472,0.639660704182031
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,4,11-20,11.0,20.0,84,14.94047619047619,6.093272821296509,15.0,3.093129160719884,11.002983641331152,12.173897395138033,-8.847203369179683,-9.9236561796515,0.40783658724215677
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,5,21-50,21.0,50.0,103,33.786407766990294,11.579514914042484,33.0,3.756944586427366,27.119127212602102,29.504327099485046,-22.20689285294781,-26.959859608783205,0.34272702188114246
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,6,51-100,51.0,100.0,48,72.4375,7.044486573559051,71.0,3.5480736628295526,65.39301342644096,68.1093978197384,-65.39301342644096,-61.79623833474654,0.09724916753834756
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,val,24,7,101-300,101.0,300.0,69,196.69565217391303,7.233963521794165,209.0,2.534585531153739,189.46168865211888,197.43388227119252,-189.46168865211888,-202.15430678837507,0.036777444960492
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,0,0,0.0,0.0,1867,0.0,1.3543957713650676,0.0,0.9242633176931793,1.3543957713650676,2.063820699194878,1.3543957713650676,0.9242633176931793,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,1,1,1.0,1.0,463,1.0,2.7936855927080293,1.0,1.3872618983957914,2.0178695571852883,6.554271953071117,1.793685592708029,0.3872618983957914,2.7936855927080293
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,2,2-5,2.0,5.0,454,3.0220264317180616,3.4208736740525443,3.0,1.7242347383125645,2.620804469652391,4.9460319758443525,0.3988472423344827,-0.8353626740270973,1.1319800641544133
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,3,6-10,6.0,10.0,164,7.7682926829268295,5.420784794124493,8.0,2.656717466388443,5.950375439866993,7.302840048487964,-2.347507888802337,-4.66105882917965,0.6978090315827448
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,4,11-20,11.0,20.0,155,14.845161290322581,7.426001707476867,14.0,2.8629761019127162,11.885901811515955,15.219911722695414,-7.4191595828457135,-10.804834678854975,0.5002304496561992
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear_probaware,test,24,5,21-50,21.0,50.0,179,33.608938547486034,7.975216624561901,32.0,3.6570468351940932,27.697907724089617,29.758712506360244,-25.63372192292413,-27.18149598751884,0.23729451060448475
