model_name,split,horizon,capped_mae,capped_rmse,n_obs,count_cap,mean_true_capped,mean_pred_capped,n_true_at_or_above_cap,n_pred_at_or_above_cap,n_correct_at_or_above_cap,n_missed_at_or_above_cap,n_false_alarm_at_or_above_cap
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,24,6.232408584792177,19.46845634851919,23031,300.0,6.497459945291129,6.115108379845396,19,7,1,18,6
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,24,13.06245406894233,41.79296982135848,1744,300.0,13.459288990825687,3.3152363447139304,0,0,0,0,0
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,24,9.013897478852234,25.78146287179442,3513,300.0,9.506120125249074,3.586787319834473,6,1,0,6,1
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,train,72,9.73930216123762,31.984570269937777,23031,500.0,10.546741348617081,9.00512490722855,18,7,2,16,5
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,20.061542796974305,62.01807402872291,1744,500.0,20.534977064220183,4.6719540722799335,0,0,0,0,0
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,13.600589663849341,39.569696729662425,3513,500.0,14.311699402220324,5.108048693399428,5,1,0,5,1
