model_name,split,horizon,capped_mae,capped_rmse,n_obs,count_cap,mean_true_capped,mean_pred_capped,n_true_at_or_above_cap,n_pred_at_or_above_cap,n_correct_at_or_above_cap,n_missed_at_or_above_cap,n_false_alarm_at_or_above_cap
mlp_multitask_v1_enriched_h256_128_64_do03,train,24,5.4740851451572246,18.872977816438233,23031,300.0,6.497459945291129,2.303599488652714,19,0,0,19,0
mlp_multitask_v1_enriched_h256_128_64_do03,val,24,12.946227627844815,42.44468929380499,1744,300.0,13.459288990825687,1.3933643296215716,0,0,0,0,0
mlp_multitask_v1_enriched_h256_128_64_do03,test,24,8.94929481841944,27.013119716544793,3513,300.0,9.506120125249074,1.4776887384882484,6,0,0,6,0
mlp_multitask_v1_enriched_h256_128_64_do03,train,72,8.746150932626689,31.00047776834652,23031,500.0,10.546741348617081,3.67188021782945,18,0,0,18,0
mlp_multitask_v1_enriched_h256_128_64_do03,val,72,19.7575537340519,62.74406739154024,1744,500.0,20.534977064220183,2.0807046403963154,0,0,0,0,0
mlp_multitask_v1_enriched_h256_128_64_do03,test,72,13.431609930675778,40.82509452898997,3513,500.0,14.311699402220324,2.244823615619456,5,0,0,5,0
