model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_cp_base_calibrated_loglinear_probaware,train,24,0,0,0.0,0.0,12832,0.0,1.9326893059328063,0.0,0.7924546269330911,1.9326893059328063,4.529287105511729,1.9326893059328063,0.7924546269330911,
mlp_cp_base_calibrated_loglinear_probaware,train,24,1,1,1.0,1.0,2812,1.0,2.876553185953798,1.0,1.3741510949676297,2.164180516642512,5.8968744256218315,1.876553185953798,0.37415109496762955,2.876553185953798
mlp_cp_base_calibrated_loglinear_probaware,train,24,2,2-5,2.0,5.0,3047,3.0380702330160814,4.4208346844415845,3.0,2.1619914454117253,3.2645748929866913,6.900864452203008,1.3827644514255029,-0.5360622833523714,1.455145650155937
mlp_cp_base_calibrated_loglinear_probaware,train,24,3,6-10,6.0,10.0,1180,7.684745762711865,7.691567902828827,8.0,4.257980889734927,6.135194632358227,9.320976129518511,0.006822140116961811,-3.1549356013607213,1.0008877509194989
mlp_cp_base_calibrated_loglinear_probaware,train,24,4,11-20,11.0,20.0,1100,14.734545454545454,13.332574127272823,14.0,7.577198083642346,11.071404584354664,15.9490266804756,-1.4019713272726306,-6.603152464413533,0.9048514030108653
mlp_cp_base_calibrated_loglinear_probaware,train,24,5,21-50,21.0,50.0,1330,33.05187969924812,23.806759820493987,32.0,18.57015203367927,19.498825322577705,24.69704334731013,-9.245119878754133,-14.11816730751039,0.7202845961295071
mlp_cp_base_calibrated_loglinear_probaware,train,24,6,51-100,51.0,100.0,549,66.81967213114754,39.6822382340327,64.0,30.932978572305725,37.31063898160411,43.276871332860594,-27.13743389711484,-34.59772028119258,0.5938705918243363
mlp_cp_base_calibrated_loglinear_probaware,train,24,7,101-300,101.0,300.0,162,160.21604938271605,43.68467094593187,146.5,34.13976132269404,119.46426836698616,133.51694625009216,-116.53137843678417,-109.42779828187973,0.27266101688464506
mlp_cp_base_calibrated_loglinear_probaware,train,24,8,300+,301.0,inf,19,510.42105263157896,69.0713621753763,346.0,54.17500555309015,441.3496904562026,537.8086996008392,-441.3496904562026,-315.76574967546674,0.1353223222656372
mlp_cp_base_calibrated_loglinear_probaware,val,24,0,0,0.0,0.0,910,0.0,1.6048250430656732,0.0,0.8672225635519017,1.6048250430656732,3.672836509397583,1.6048250430656732,0.8672225635519017,
mlp_cp_base_calibrated_loglinear_probaware,val,24,1,1,1.0,1.0,215,1.0,2.3222402461209004,1.0,1.30957907421859,1.6135749275129714,3.480859304834904,1.3222402461209,0.30957907421859,2.3222402461209004
mlp_cp_base_calibrated_loglinear_probaware,val,24,2,2-5,2.0,5.0,197,2.9390862944162435,3.451347175623474,3.0,2.237163819753553,2.219573256393497,4.070317085463764,0.5122608812072302,-0.5026436024512748,1.17429256234512
mlp_cp_base_calibrated_loglinear_probaware,val,24,3,6-10,6.0,10.0,118,7.584745762711864,4.500068932222565,7.0,2.767264928307684,5.252210520452191,7.52321757961473,-3.084676830489299,-4.542572602750088,0.5933051776561594
