model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_cp_base,train,24,0,0,0.0,0.0,12832,0.0,1.4563291188259202,0.0,0.6608026027679443,1.4563291188259202,3.081088125070811,1.4563291188259202,0.6608026027679443,
mlp_cp_base,train,24,1,1,1.0,1.0,2812,1.0,2.19032762274623,1.0,1.1836335062980652,1.5676425894481232,3.73701765115321,1.19032762274623,0.18363350629806519,2.19032762274623
mlp_cp_base,train,24,2,2-5,2.0,5.0,3047,3.0380702330160814,3.3299837943434247,3.0,1.875382900238037,2.488228507144337,4.332487197754112,0.2919135613273432,-0.8147988319396973,1.096085191894179
mlp_cp_base,train,24,3,6-10,6.0,10.0,1180,7.684745762711865,5.566033888380911,8.0,3.5115712881088257,5.004440661898609,6.170615805610096,-2.118711874330953,-3.9266302585601807,0.7242964257046178
mlp_cp_base,train,24,4,11-20,11.0,20.0,1100,14.734545454545454,8.999945125552742,14.0,5.759680509567261,9.191345998617736,10.80561189038276,-5.734600328992713,-8.244975566864014,0.6108057525979773
mlp_cp_base,train,24,5,21-50,21.0,50.0,1330,33.05187969924812,15.115760672036417,32.0,12.742428302764893,19.752962992211483,22.522701568810916,-17.936119027211703,-19.05217456817627,0.4573343727975713
mlp_cp_base,train,24,6,51-100,51.0,100.0,549,66.81967213114754,23.706029529562848,64.0,19.941143035888672,43.76985398211766,47.428231407486834,-43.113642601584694,-44.77579689025879,0.3547762024787374
mlp_cp_base,train,24,7,101-300,101.0,300.0,162,160.21604938271605,25.616425883990747,146.5,21.670067787170407,134.79203334377135,145.83395513048387,-134.5996234987253,-122.03888726234436,0.15988676529402815
mlp_cp_base,train,24,8,300+,301.0,inf,19,510.42105263157896,37.917444705963135,346.0,32.39008712768555,472.5036079256158,563.078864218582,-472.5036079256158,-324.62418937683105,0.07428660026946789
mlp_cp_base,val,24,0,0,0.0,0.0,910,0.0,1.2479812533891463,0.0,0.7334094345569611,1.2479812533891463,2.4870864769101786,1.2479812533891463,0.7334094345569611,
mlp_cp_base,val,24,1,1,1.0,1.0,215,1.0,1.8495146212189697,1.0,1.122011423110962,1.2325343992821005,2.4343813147213633,0.8495146212189697,0.12201142311096191,1.8495146212189697
mlp_cp_base,val,24,2,2-5,2.0,5.0,197,2.9390862944162435,2.7316707800033733,3.0,1.85399866104126,1.8556594814594627,2.8612722498933767,-0.20741551441287026,-0.7608122825622561,0.9294285728163464
mlp_cp_base,val,24,3,6-10,6.0,10.0,118,7.584745762711864,3.442938123592886,7.0,2.317228674888611,5.148527309172234,6.019857943469083,-4.141807639118978,-4.876562476158142,0.4539292721608498
mlp_cp_base,val,24,4,11-20,11.0,20.0,84,14.94047619047619,4.394435502233959,15.0,2.72769832611084,11.42780914193108,12.248116997612884,-10.54604068824223,-10.56944727897644,0.2941295475598825
mlp_cp_base,val,24,5,21-50,21.0,50.0,103,33.786407766990294,6.777005770976103,33.0,3.1595218181610107,27.148345047843108,28.79981668966174,-27.009401996014187,-27.84047818183899,0.2005837914972812
mlp_cp_base,val,24,6,51-100,51.0,100.0,48,72.4375,5.354846102495988,71.0,4.7496795654296875,67.08265389750402,69.03228834028813,-67.08265389750402,-64.7507780790329,0.0739236735461051
mlp_cp_base,val,24,7,101-300,101.0,300.0,69,196.69565217391303,4.563383371069811,209.0,2.7834863662719727,192.13226880284324,199.45952771461228,-192.13226880284324,-206.12982296943665,0.023200224919232022
mlp_cp_base,test,24,0,0,0.0,0.0,1867,0.0,1.1882440206850666,0.0,0.7200145125389099,1.1882440206850666,1.9439813916789508,1.1882440206850666,0.7200145125389099,
mlp_cp_base,test,24,1,1,1.0,1.0,463,1.0,2.029055615689919,1.0,1.219114065170288,1.415456002316645,3.9000039873175343,1.0290556156899193,0.21911406517028809,2.029055615689919
