model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_count_twohead_params,train,24,0.1661054631298314,0.5003659849828428,0.8321344345101066,23031,0.442837914115757
mlp_count_twohead_params,val,24,0.1899374853063759,0.5582842143310304,0.7824004532637626,1744,0.4782110091743119
mlp_count_twohead_params,test,24,0.19363196966039406,0.566228057690025,0.7716400017962423,3513,0.46854540278963847
mlp_count_twohead_params,train,72,0.17646866228061026,0.5261512825786113,0.814457761562137,23031,0.5035387086969736
mlp_count_twohead_params,val,72,0.19805882984992274,0.5787061458259729,0.760019982475686,1744,0.5349770642201835
mlp_count_twohead_params,test,72,0.20210881233787428,0.5869248730826578,0.7508580165584997,3513,0.5303159692570453
