epoch,train_total_loss,train_prob_loss,train_count_loss,train_magnitude_loss,val_total_loss,val_prob_loss,val_count_loss,val_magnitude_loss,epoch_seconds
1,2.6046867597315853,0.6819345821420616,0.6131271690040947,1.6161885918219356,1.298784634388915,0.647677956917964,0.6879463657873486,0.30713350277975066,0.8345517000125255
2,1.2790077075185573,0.6292708432191484,0.5341935684799884,0.3826400836852281,1.1949839679473038,0.597415534728164,0.6320871485209246,0.28152483838413833,0.8518863000062993
3,1.1973641512216,0.6058145335398569,0.49654485195025005,0.3432771846374466,1.1644504742884854,0.5864905507192699,0.6123128712450693,0.27180347420753687,0.9086056999949506
4,1.1602186545025048,0.595880149529442,0.4765407039199286,0.3260681455654295,1.1618456195253846,0.5843003042247317,0.605641924323292,0.2747243622984361,0.9343955999938771
5,1.1241548733893232,0.5874624066370235,0.459758557059949,0.3068131867316267,1.1331220143431917,0.5812210385952521,0.5939618217835733,0.2549200645827372,0.9753053999884287
6,1.1027197540621592,0.5828350531227253,0.4477366350840603,0.2960163883372833,1.1253038819776762,0.5760249911098305,0.5890746924581878,0.25474152789203397,0.8787398999993457
7,1.0866887619039798,0.5774612254939291,0.4384727012844031,0.2899911842713276,1.1153221195990886,0.5733153639583413,0.5817680706124787,0.251122721701587,0.8992499000014504
8,1.0695539819273427,0.5716705330262601,0.43177898601037196,0.28199395536988203,1.1138711938070596,0.5759550502540869,0.5842545970317421,0.24578884025232509,0.943158099995344
9,1.0590340286799982,0.5697585435852776,0.42898675945722237,0.2747821071169037,1.1238355560040256,0.5749989141018019,0.5860973714141671,0.2557879757443699,0.9433561999903759
10,1.0477651628305689,0.5646358766763242,0.42513404763876905,0.2705622571348849,1.1130470507735506,0.5754031128839615,0.5847055745234183,0.2452911286179079,0.9779054000100587
11,1.0403391098438863,0.5644450808807449,0.4193274203580665,0.2662303164180126,1.101448666065111,0.571822065825856,0.5747811345879091,0.2422360400541113,0.8811895999970147
12,1.0307563930124888,0.5615273637511976,0.4192038766338099,0.25962709493122793,1.1143967908456784,0.5803848384717188,0.5895437933162812,0.2392400604322416,0.9501212000031956
13,1.0292900410173025,0.5612801201908449,0.41730368490624087,0.25935807662254295,1.1021386253724403,0.5713376156780698,0.5766372852916017,0.24248239124586823,1.0146018999948865
14,1.0168601706016493,0.5581339398165831,0.413619326309905,0.2519165703455918,1.137468247238649,0.5841790825948803,0.6011295065693899,0.25272441347804636,0.8981790999969235
15,1.0107869193379078,0.5567580209636154,0.40897961724653864,0.24953908527892782,1.1032020575409636,0.5743074242128144,0.5821121888696601,0.23783851927573527,0.90022539999336
16,1.009002916806996,0.5548462589628391,0.41197885642204496,0.24816722899454094,1.130802655985596,0.5816398186421176,0.5914148368419857,0.25345543040594926,0.8754757000133395
17,1.005868192947018,0.5560793095195885,0.4091890994515195,0.24519433070862684,1.101685307988333,0.5794641074784305,0.58201467225311,0.2312138431936229,0.8640683999983594
18,0.9993217687627308,0.5543802452845175,0.40626746617569126,0.2418077891422961,1.1050828400008175,0.5803992573274385,0.5871359221979019,0.2311156537007848,0.8074957999924663
19,0.9987708866029446,0.5519219209350644,0.40723235706992955,0.24323278468335624,1.1080722229196391,0.5831068633893214,0.5903433949575512,0.22979365220857323,0.8021855999977561
20,0.9897944347706564,0.549374975138877,0.4041401943580331,0.23834936357078662,1.1135953446047022,0.5739442405350711,0.5800148694340242,0.2496436649779661,0.7931204000051366
21,0.9844802843805432,0.5497020272766378,0.4022709448324822,0.23364278432663582,1.1070122346965545,0.5777802068159121,0.5763828098227125,0.24104063458945774,0.793462699992233
22,0.9797522377747335,0.5470468056097897,0.40047522508198974,0.2324678166483752,1.1198306635979118,0.5894615065067186,0.5986749602293749,0.23103167246514505,0.8075253999995766
23,0.9779558793880735,0.548605728346621,0.39871336743517033,0.229993462987643,1.0934095224109264,0.5754557541750986,0.5749011306314293,0.23050319505940883,0.7817083999980241
24,0.9785366090026951,0.5487656497359042,0.4005451062057297,0.2294984097606241,1.092627732031936,0.5733910684191853,0.5721726496832087,0.2331503419154281,0.8226372000062838
25,0.9697760540603334,0.5472227962855266,0.3966040194686757,0.2242512481472246,1.0942487722143122,0.5774478633469398,0.5834935866638061,0.22505412790753426,0.8168302000121912
26,0.9626405099196966,0.5444919713946919,0.39414217874021507,0.22107744778260072,1.0793560048855773,0.5721783315369843,0.5693377138824638,0.22250880724793182,0.8450704999995651
27,0.9576847079878784,0.5421254605741974,0.39182688913277636,0.2196458028472928,1.1098490078514869,0.5774000702647988,0.5751063621372258,0.2448957589104635,0.7969135000021197
28,0.9620180028451053,0.5444453708653775,0.3936145786150865,0.22076534405030418,1.1096464406459703,0.587499235748151,0.5894595029157236,0.2274174501589679,0.8421500000113156
29,0.9593650858834244,0.5429209264380338,0.3930452212010011,0.21992154723578977,1.10990077475889,0.5876231904423564,0.5958032733803496,0.2243759507706406,0.9231163999938872
30,0.954592910403927,0.5409078236916296,0.3898383044507085,0.21876593448112017,1.1095065069854806,0.5855558880972206,0.5880958437919617,0.2299026815442864,0.862501900002826
31,0.9514303374712831,0.5433745148266699,0.39199063751370516,0.21206050201856455,1.0973287722386351,0.5744662880897522,0.5764645852080179,0.2346301989954546,0.8542320999986259
32,0.9477074011176208,0.5388180342164064,0.38646468855959837,0.21565702111907065,1.1056132026768606,0.5794820184007697,0.585862205116027,0.2332000717384006,0.8390630000067176
33,0.94730549525109,0.5399826915139594,0.39016670034828327,0.21223945294768765,1.124475428817469,0.5759316562512599,0.5811993412741827,0.25794410869615886,0.8282251000055112
