model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_count_twohead_params,train,24,23031,10199,0.442837914115757,0.4212727127080806,0.5528635385957781,10199,5.0632385527992945,5.086150904591966
mlp_count_twohead_params,val,24,1744,834,0.4782110091743119,0.5750504045234881,0.7576463693578654,834,5.189796163069544,4.978270264266492
mlp_count_twohead_params,test,24,3513,1646,0.46854540278963847,0.4853895727795638,0.6398327981737391,1646,5.015164309878411,4.959458152259975
mlp_count_twohead_params,train,72,23031,11597,0.5035387086969736,0.43567547669212936,0.5748484004924663,11597,5.096750883849272,5.114069041007653
mlp_count_twohead_params,val,72,1744,933,0.5349770642201835,0.5787208529428399,0.7556092358047279,933,5.199603429796356,4.9924524980342655
mlp_count_twohead_params,test,72,3513,1863,0.5303159692570453,0.4887369171106355,0.6397705127767241,1863,5.040907382748183,4.980318565107582
