model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,2,2-5,2.0,5.0,215,3.055813953488372,2.3036556230034937,3.0,1.115558624267578,2.27818440420683,3.092037562870231,-0.7521583304848782,-1.4459227323532104,0.7538599070711586
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,3,6-10,6.0,10.0,110,7.918181818181818,3.232800448753617,8.0,1.4499189257621765,5.987312351844528,6.97816784021409,-4.685381369428201,-5.34993040561676,0.408275602023993
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,4,11-20,11.0,20.0,88,14.875,3.676767086440867,14.0,1.865824818611145,12.005128126252782,12.584001114173631,-11.198232913559133,-11.476212859153748,0.24717761925652887
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,5,21-50,21.0,50.0,91,33.637362637362635,6.159615766216111,32.0,2.334852933883667,27.999750757610403,29.82990618212217,-27.477746871146525,-26.6506667137146,0.18311827335042996
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,6,51-100,51.0,100.0,81,70.95061728395062,8.805927317267583,65.0,2.450105667114258,63.71861823455051,66.87898804316903,-62.14468996668303,-62.53394937515259,0.12411347010591164
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,7,101-300,101.0,300.0,66,174.12121212121212,6.299344009070685,151.0,2.7394959926605225,167.82186811214143,179.72438151032497,-167.82186811214143,-142.16717565059662,0.036177924173221826
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,val,72,8,300+,301.0,inf,36,345.27777777777777,4.629300337698725,342.0,1.5434701442718506,340.64847744007903,341.59591990193684,-340.64847744007903,-337.80709786713123,0.01340746678657716
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,0,0,0.0,0.0,1650,0.0,0.8008360539376735,0.0,0.439818799495697,0.8008360539376735,1.4366652266739173,0.8008360539376735,0.439818799495697,
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,1,1,1.0,1.0,496,1.0,1.507232685573399,1.0,0.6749444007873535,1.236171535576784,3.062058832588264,0.5072326855733991,-0.3250555992126465,1.507232685573399
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,2,2-5,2.0,5.0,501,2.970059880239521,2.3650160104393243,3.0,0.9353034496307372,2.6644651064437306,6.3710669912063755,-0.6050438698001964,-1.5020244121551514,0.7962856325471113
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,3,6-10,6.0,10.0,182,7.65934065934066,3.097989448069871,7.0,1.206096351146698,5.91586181726102,6.686802892561987,-4.561351211270789,-5.42111200094223,0.4044720800206001
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,4,11-20,11.0,20.0,152,14.907894736842104,4.771410276329047,15.0,1.9663337469100952,11.850108862609455,12.838618767194784,-10.136484460513058,-11.815622925758362,0.3200592947934754
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,5,21-50,21.0,50.0,208,34.21153846153846,5.307909461311423,34.0,1.7996069192886353,29.964386380492495,31.734833714967635,-28.90362900022704,-28.986285984516144,0.1551496863340045
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,6,51-100,51.0,100.0,172,72.81976744186046,6.399314195177583,72.0,2.3778384923934937,66.67300545658136,68.91620970086976,-66.42045324668288,-64.8522560596466,0.08787880571421511
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,7,101-300,101.0,300.0,142,143.80281690140845,14.983159865711777,133.0,3.600462317466736,136.48554543248363,146.62188334929692,-128.81965703569668,-124.04622435569763,0.10419239475666368
mlp_multitask_v1_enriched_h256_128_64_do03_counttower64,test,72,8,300+,301.0,inf,10,496.5,13.257219457626343,518.5,8.69921875,483.2427805423737,491.0704886812617,-483.2427805423737,-498.05081486701965,0.02670134835372879
