model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,train,24,23031,10199,0.442837914115757,0.4173229571274302,0.5534888804993112,10199,5.0632385527992945,5.0263147165008775
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,val,24,1744,834,0.4782110091743119,0.561906423877469,0.7463342902352362,834,5.189796163069544,4.943067577817171
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,test,24,3513,1646,0.46854540278963847,0.470495378941391,0.6176737458623618,1646,5.01546807658558,4.913657656851544
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,train,72,23031,11597,0.5035387086969736,0.43148895582330826,0.5767374030522948,11597,5.096750883849272,5.049406343013385
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,val,72,1744,933,0.5349770642201835,0.565329717685172,0.7436000694058845,933,5.199603429796356,4.958305742451871
mlp_pm_countw025_enriched_256_128_64_d03_lr3e4,test,72,3513,1863,0.5303159692570453,0.4742655980215743,0.6230906773752203,1863,5.041175767074538,4.935971260710679
