epoch,train_total_loss,train_prob_loss,train_count_loss,val_total_loss,val_prob_loss,val_count_loss,epoch_seconds
24,0.8545973231937275,0.5106093225666084,0.34398800395142837,1.2463974356651306,0.6065960488188158,0.639801392314631,0.23608054197393358
25,0.855216059282679,0.5109432166581623,0.34427284263616265,1.315812655545156,0.6377907860169717,0.6780218654269472,0.22825416695559397
26,0.8505025221855206,0.5085991707509021,0.3419033511033521,1.205008647857456,0.5896918215882887,0.6153168309172359,0.18841095903189853
27,0.8525723258203961,0.5109892392830357,0.3415830849638454,1.23416636460418,0.5980734721236273,0.6360928815439206,0.212675916031003
28,0.8449489229599458,0.5063648866921809,0.338584036279411,1.2257054617645544,0.5969516377930247,0.6287538338144985,0.1869404999888502
29,0.8447329903760739,0.5061034582719309,0.3386295307790776,1.2345556201191124,0.5973766910920449,0.6371789279334042,0.20187708298908547
30,0.8382226755789755,0.5022876400916721,0.3359350327660023,1.2224450488702967,0.5897008087656913,0.6327442422919317,0.22134287498192862
31,0.8374304402113157,0.5023366304965353,0.3350938083185447,1.2718194416903574,0.6132293042786624,0.6585901442470901,0.2239607090014033
32,0.8307010852158558,0.4998475881437779,0.33085349846831374,1.2446175080920578,0.6040393584365145,0.6405781562175226,0.18386620801175013
33,0.8292449630557841,0.4988122879022482,0.33043267398245774,1.2093756499640438,0.5855452079291737,0.6238304442221966,0.18156091700075194
34,0.8240813907324985,0.4953601097016084,0.3287212815277897,1.2353696232541986,0.5971880626241002,0.6381815718401462,0.22510287503246218
35,0.8315383093236277,0.5001600038461278,0.33137830614003255,1.2512250526235738,0.6105540979892836,0.6406709603760221,0.1956514590419829
36,0.8261337860041251,0.49801092201709685,0.3281228638213951,1.248138194784112,0.607534710420381,0.6406034917459575,0.2051361659541726
37,0.8227945610535998,0.49652019298126837,0.32627436634482937,1.2728496593072873,0.6173460888206412,0.6555035767752097,0.2182332500233315
38,0.8171473211375865,0.4930312400605716,0.32411608115983154,1.2372553430566,0.600303968158337,0.636951374898263,0.19096858298871666
39,0.8165264965775558,0.4924431699052945,0.3240833243533971,1.265447375971243,0.6144216673089824,0.6510257165913188,0.2237172499881126
40,0.8130931030999491,0.490674559411439,0.32241854384249713,1.2288449056651614,0.6000012033576265,0.6288437077758509,0.19800795800983906
41,0.8172917171460632,0.4939043160490257,0.3233874032386225,1.2637585746038944,0.616793665864052,0.646964906552516,0.22302408301038668
42,0.8135721128009993,0.4915661807959526,0.32200593069162753,1.2697620883994145,0.6161278699516156,0.6536342137997303,0.18360691698035225
43,0.8129829755463368,0.49080059988086366,0.3221823738435084,1.2988036739716835,0.6338830776170853,0.6649206051039039,0.2183808340341784
44,0.8077229604362474,0.48870276888475545,0.319020192285195,1.2645726635915424,0.613396268372142,0.6511763820954419,0.18426283402368426
45,0.8042346805555367,0.4869324842628119,0.31730219479620336,1.2449828145700856,0.6044897196489737,0.6404930782427481,0.2216811670223251
46,0.8057923564318336,0.4881083024324014,0.3176840547331353,1.2657613294933914,0.6183305098376143,0.6474308103596399,0.18868483300320804
47,0.8015874766903877,0.4845867113257856,0.3170007644419736,1.2301730814330074,0.6005576406050166,0.6296154219623006,0.22246620897203684
48,0.8045558215098605,0.4863011655106763,0.31825465598753805,1.262445277030315,0.6170456655528567,0.6453996144850319,0.1877082500141114
