model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_multitask_v1_enriched_clip_lr3e4_countw2,train,24,6.732555964831919,92.05376725576298,23031,6.6710520602665975,3.2158343260393214
mlp_multitask_v1_enriched_clip_lr3e4_countw2,val,24,12.922722912663454,42.26936342570816,1744,13.459288990825687,1.580652514024832
mlp_multitask_v1_enriched_clip_lr3e4_countw2,test,24,10.934224944522748,104.33798483054385,3513,9.626814688300598,3.6145703150452544
mlp_multitask_v1_enriched_clip_lr3e4_countw2,train,72,12.443300739023467,326.6580849288054,23031,10.858929269245799,6.835653163726814
mlp_multitask_v1_enriched_clip_lr3e4_countw2,val,72,19.7947926622636,62.63646078348758,1744,20.534977064220183,2.292046946661393
mlp_multitask_v1_enriched_clip_lr3e4_countw2,test,72,19.486673119428353,325.7168183757272,3513,14.423569598633646,8.445750462679722
