model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_multitask_v1_enriched_clip_lr3e4_countw2,train,24,0.1800057780987306,0.5369687723339659,0.8012327363154034,23031,0.442837914115757
mlp_multitask_v1_enriched_clip_lr3e4_countw2,val,24,0.1957076524107819,0.5735097764223893,0.7714694178722956,1744,0.4782110091743119
mlp_multitask_v1_enriched_clip_lr3e4_countw2,test,24,0.19844275819070356,0.5782097203870814,0.7611736361086363,3513,0.46854540278963847
mlp_multitask_v1_enriched_clip_lr3e4_countw2,train,72,0.18944294564670208,0.5589560060749991,0.784869548135628,23031,0.5035387086969736
mlp_multitask_v1_enriched_clip_lr3e4_countw2,val,72,0.20286832670903635,0.5907513287051873,0.7497485670635408,1744,0.5349770642201835
mlp_multitask_v1_enriched_clip_lr3e4_countw2,test,72,0.20407264717351267,0.5927523939177491,0.7471744823435646,3513,0.5303159692570453
