model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_cp_t64,train,24,23031,10199,0.442837914115757,0.4272368565544519,0.562411040785118,10199,5.0632385527992945,5.071060265591477
mlp_cp_t64,val,24,1744,834,0.4782110091743119,0.5559279861267237,0.7368956929723067,834,5.189796163069544,4.988278879536142
mlp_cp_t64,test,24,3513,1646,0.46854540278963847,0.48500463610502165,0.6412365642686129,1646,5.01546807658558,4.956642477509463
mlp_cp_t64,train,72,23031,11597,0.5035387086969736,0.4418448614993979,0.5860764205566482,11597,5.096750883849272,5.0907251708228145
mlp_cp_t64,val,72,1744,933,0.5349770642201835,0.559499956725878,0.7338218702320909,933,5.199603429796356,5.003800294534697
mlp_cp_t64,test,72,3513,1863,0.5303159692570453,0.4887636829299045,0.6428615843726083,1863,5.041175767074538,4.977908715981664
