model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_cp_t64,val,24,3,6-10,6.0,10.0,118,7.584745762711864,3.881656322754541,7.0,2.806613564491272,4.782599490262189,5.5864071524289,-3.7030894399573238,-4.471931099891663,0.5117714481397049
mlp_cp_t64,val,24,4,11-20,11.0,20.0,84,14.94047619047619,4.726162884206999,15.0,3.374828577041626,10.793322112588655,11.539638738058226,-10.214313306269192,-9.993976354598999,0.31633281456046847
mlp_cp_t64,val,24,5,21-50,21.0,50.0,103,33.786407766990294,7.582212368984824,33.0,3.783412456512451,26.387479750132098,28.158831376871984,-26.204195398005467,-27.067460775375366,0.22441605574868875
mlp_cp_t64,val,24,6,51-100,51.0,100.0,48,72.4375,6.041549787390977,71.0,4.795734882354736,66.39595021260902,68.4037014424113,-66.39595021260902,-64.00447878241539,0.08340362087856397
mlp_cp_t64,val,24,7,101-300,101.0,300.0,69,196.69565217391303,6.475633826808653,209.0,4.171075820922852,190.2200183471044,197.54566813574337,-190.2200183471044,-203.4632968902588,0.03292209947316512
mlp_cp_t64,test,24,0,0,0.0,0.0,1867,0.0,1.355796755337913,0.0,0.805438756942749,1.355796755337913,2.222797510004214,1.355796755337913,0.805438756942749,
mlp_cp_t64,test,24,1,1,1.0,1.0,463,1.0,2.3473197113939803,1.0,1.3837956190109253,1.7367178793537952,4.431990551712714,1.3473197113939803,0.3837956190109253,2.3473197113939803
mlp_cp_t64,test,24,2,2-5,2.0,5.0,454,3.0220264317180616,2.9395629004595825,3.0,1.7297865748405457,2.268187805435862,3.6502887490908504,-0.08246353125847908,-0.8580713272094727,0.9727125049625732
mlp_cp_t64,test,24,3,6-10,6.0,10.0,164,7.7682926829268295,4.198183084497365,8.0,2.3230504989624023,5.1863010088663275,6.038547156769273,-3.5701095984294646,-4.867167770862579,0.54042545200751
mlp_cp_t64,test,24,4,11-20,11.0,20.0,155,14.845161290322581,4.91944538816329,14.0,2.653691291809082,10.742598410960166,11.60738103946042,-9.925715902159292,-11.114612996578217,0.33138376147992604
mlp_cp_t64,test,24,5,21-50,21.0,50.0,179,33.608938547486034,5.415601290471061,32.0,3.297424554824829,28.43987905279884,30.133657068376298,-28.193337257014974,-28.100266218185425,0.16113574318389626
mlp_cp_t64,test,24,6,51-100,51.0,100.0,161,73.0,7.247359008892722,74.0,4.072445392608643,65.88489578710579,67.89409291682121,-65.75264099110727,-66.14263546466827,0.09927889053277703
mlp_cp_t64,test,24,7,101-300,101.0,300.0,64,131.5,11.788323506712914,123.0,7.456236362457275,121.43468035757542,126.01505901670366,-119.71167649328709,-113.19754353165627,0.0896450456784252
mlp_cp_t64,test,24,8,300+,301.0,inf,6,370.6666666666667,20.172848065694172,379.0,20.50928020477295,350.4938186009725,350.90786226529576,-350.4938186009725,-354.76777029037476,0.054423151256369165
mlp_cp_t64,train,72,0,0,0.0,0.0,11434,0.0,2.386451052430446,0.0,0.949458509683609,2.386451052430446,5.357643305652094,2.386451052430446,0.949458509683609,
mlp_cp_t64,train,72,1,1,1.0,1.0,3067,1.0,3.125793857919614,1.0,1.506425380706787,2.476838105114345,6.2735313858266455,2.125793857919614,0.5064253807067871,3.125793857919614
mlp_cp_t64,train,72,2,2-5,2.0,5.0,3183,3.021049324536601,4.676951628570432,3.0,2.3852834701538086,3.390253055214582,7.09559430908287,1.6559023040338317,-0.3274728059768677,1.5481215717283365
mlp_cp_t64,train,72,3,6-10,6.0,10.0,1267,7.638516179952644,7.627221727862825,7.0,4.0297322273254395,6.201833863319989,9.29479452376295,-0.011294452089819272,-3.2103054523468018,0.9985213814013432
mlp_cp_t64,train,72,4,11-20,11.0,20.0,1204,14.788205980066445,10.70746156055963,14.0,6.182335138320923,10.096668725913743,12.567527482591498,-4.080744419506816,-7.682290554046631,0.7240541263079918
mlp_cp_t64,train,72,5,21-50,21.0,50.0,1489,32.97783747481531,17.548834886904768,32.0,12.28416919708252,20.43076413261402,24.69153990126894,-15.429002587910544,-18.797996520996094,0.5321402563253748
mlp_cp_t64,train,72,6,51-100,51.0,100.0,894,70.52796420581656,32.51399559632644,68.0,26.445151329040527,42.12103343906685,47.5129721627748,-38.013968609490114,-42.79744863510132,0.46100856536058865
mlp_cp_t64,train,72,7,101-300,101.0,300.0,425,145.4564705882353,42.44600560524884,130.0,35.184329986572266,103.94966269380906,117.22319620581659,-103.01046498298645,-92.9603385925293,0.29181242631279636
mlp_cp_t64,train,72,8,300+,301.0,inf,68,528.6911764705883,45.50848249126883,434.5,31.156189918518066,483.1826939793194,564.9166946346679,-483.1826939793194,-391.72873735427856,0.08607762814403716
mlp_cp_t64,val,72,0,0,0.0,0.0,811,0.0,2.0727461955421655,0.0,1.0874615907669067,2.0727461955421655,4.350105307758691,2.0727461955421655,1.0874615907669067,
mlp_cp_t64,val,72,1,1,1.0,1.0,246,1.0,2.691213290684107,1.0,1.6064705848693848,2.0319359430331523,3.9773724372715957,1.6912132906841069,0.6064705848693849,2.691213290684107
mlp_cp_t64,val,72,2,2-5,2.0,5.0,215,3.055813953488372,4.072369031018989,3.0,2.765055894851685,2.5864619110905847,4.86765989468924,1.016555077530617,-0.22023820877075195,1.332662620500887
mlp_cp_t64,val,72,3,6-10,6.0,10.0,110,7.918181818181818,5.04681966250593,8.0,3.650718927383423,4.892238806052641,6.34339256336216,-2.871362155675888,-4.129835665225983,0.6373710251155595
mlp_cp_t64,val,72,4,11-20,11.0,20.0,88,14.875,6.242687485434792,14.0,4.029038906097412,10.534072854302146,11.621638847819707,-8.632312514565207,-9.707637548446655,0.41967646960906163
mlp_cp_t64,val,72,5,21-50,21.0,50.0,91,33.637362637362635,8.910110506218869,32.0,5.272060871124268,25.781736320355435,27.86825041886026,-24.727252131143768,-24.07301616668701,0.2648873100509367
mlp_cp_t64,val,72,6,51-100,51.0,100.0,81,70.95061728395062,11.39583655603138,65.0,5.260329723358154,60.80059981971611,64.32882507488827,-59.55478072791924,-60.63154935836792,0.1606164539826939
mlp_cp_t64,val,72,7,101-300,101.0,300.0,66,174.12121212121212,9.954148864881558,151.0,7.3366289138793945,164.16706325633055,176.23734721036212,-164.16706325633055,-138.46697568893433,0.05716792769597832
mlp_cp_t64,val,72,8,300+,301.0,inf,36,345.27777777777777,8.272245079278946,342.0,5.5469748973846436,337.0055326984988,337.9456624874205,-337.0055326984988,-336.46489495038986,0.02395823192711521
mlp_cp_t64,test,72,0,0,0.0,0.0,1650,0.0,1.900871017001795,0.0,1.0930470824241638,1.900871017001795,3.1644611895667687,1.900871017001795,1.0930470824241638,
mlp_cp_t64,test,72,1,1,1.0,1.0,496,1.0,2.9106839099117825,1.0,1.6507770419120789,2.2673531764096793,5.073992360095138,1.9106839099117825,0.6507770419120787,2.9106839099117825
mlp_cp_t64,test,72,2,2-5,2.0,5.0,501,2.970059880239521,3.9401072187427277,3.0,2.121232509613037,2.9187654347387615,7.181285437942331,0.9700473385032066,-0.560422420501709,1.326608680504104
mlp_cp_t64,test,72,3,6-10,6.0,10.0,182,7.65934065934066,5.3954390573141335,7.0,2.928864359855652,5.592093746986363,7.581518910577385,-2.2639016020265252,-4.210320830345154,0.7044260462203531
mlp_cp_t64,test,72,4,11-20,11.0,20.0,152,14.907894736842104,7.059810354129264,15.0,3.1642355918884277,10.606726554271422,12.19736195519186,-7.848084382712841,-9.886595010757446,0.4735618595885473
mlp_cp_t64,test,72,5,21-50,21.0,50.0,208,34.21153846153846,7.599810026872617,34.0,3.8526167869567867,27.514718739172586,29.53830139332114,-26.611728434665846,-26.977481603622437,0.22214172085293765
mlp_cp_t64,test,72,6,51-100,51.0,100.0,172,72.81976744186046,8.82819247904212,72.0,4.515171766281128,64.50131512693194,66.82669282943837,-63.99157496281835,-62.960633397102356,0.12123346158844268
mlp_cp_t64,test,72,7,101-300,101.0,300.0,142,143.80281690140845,14.917007436215037,133.0,7.3625664710998535,131.89370836002726,138.13848364107298,-128.8858094651934,-120.54999339580536,0.10373237296486461
mlp_cp_t64,test,72,8,300+,301.0,inf,10,496.5,24.77126579284668,518.5,18.841830253601074,471.7287342071533,478.91477083129394,-471.7287342071533,-488.5860843658447,0.0498917740037194
