model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_cp_t64,train,24,0.17599670556095212,0.5255633866577335,0.8115830959846684,23031,0.442837914115757
mlp_cp_t64,val,24,0.19305708695924823,0.5670272408923407,0.7765976230005006,1744,0.4782110091743119
mlp_cp_t64,test,24,0.20184765754175918,0.5861513834284634,0.7500177346390366,3513,0.46854540278963847
mlp_cp_t64,train,72,0.18654481646381957,0.5517050192303621,0.7925750137831723,23031,0.5035387086969736
mlp_cp_t64,val,72,0.2009598998105719,0.5870304543579152,0.7549847157849664,1744,0.5349770642201835
mlp_cp_t64,test,72,0.20903902525931942,0.6039934031474318,0.7319709168984532,3513,0.5303159692570453
