model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred,positive_count_rate
mlp_cp_t64,train,24,10.843289138905757,34.0092808024513,10199,15.064320031375624,7.361791186796612,0.442837914115757
mlp_cp_t64,val,24,25.429147594632934,60.15109303891129,834,28.145083932853716,4.131661823247191,0.4782110091743119
mlp_cp_t64,test,24,18.1789202840992,40.51474474235012,1646,20.54617253948967,4.182317052525383,0.46854540278963847
mlp_cp_t64,train,72,15.82429870806337,51.74169337547219,11597,21.56523238768647,10.637309377032786,0.5035387086969736
mlp_cp_t64,val,72,35.11179225651461,84.05939623339445,933,38.38478027867095,5.7135712088016835,0.5349770642201835
mlp_cp_t64,test,72,24.412438961502787,56.8664411926076,1863,27.198067632850243,5.8711171894905645,0.5303159692570453
