model_name,split,horizon,capped_mae,capped_rmse,n_obs,count_cap,mean_true_capped,mean_pred_capped,n_true_at_or_above_cap,n_pred_at_or_above_cap,n_correct_at_or_above_cap,n_missed_at_or_above_cap,n_false_alarm_at_or_above_cap
mlp_cp_t64,train,24,5.563185930294778,17.67018301919466,23031,300.0,6.497459945291129,4.1950387541599525,19,0,0,19,0
mlp_cp_t64,val,24,12.904438176677228,41.64324763883793,1744,300.0,13.459288990825687,2.719746013067304,0,0,0,0,0
mlp_cp_t64,test,24,9.11749938224969,26.366947957556327,3513,300.0,9.506120125249074,2.680149846476705,6,0,0,6,0
mlp_cp_t64,train,72,8.840739587985786,29.249787422469428,23031,500.0,10.546741348617081,6.541077598842383,18,0,0,18,0
mlp_cp_t64,val,72,19.747878061876623,61.55435142727265,1744,500.0,20.534977064220183,4.020504072475153,0,0,0,0,0
mlp_cp_t64,test,72,13.727244794572346,40.075549822915086,3513,500.0,14.311699402220324,4.006355964154251,5,0,0,5,0
