model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,train,24,0.16306386691538285,0.4934002270190824,0.8380289937537273,23031,0.442837914115757
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,val,24,0.18962760126617154,0.5587353206891039,0.7891216696972092,1744,0.4782110091743119
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,test,24,0.1911658672597635,0.5611144301271629,0.7803745555764539,3513,0.46854540278963847
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,train,72,0.17407625567461169,0.5210477651306075,0.8191201374526886,23031,0.5035387086969736
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,val,72,0.1962371157435464,0.5763585969208614,0.7698063735110612,1744,0.5349770642201835
mlp_pm_countw05_enriched_256_128_64_d03_lr3e4,test,72,0.19900880478311614,0.5799041682168051,0.7608705411603962,3513,0.5303159692570453
