model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,24,5.903866741167635,24.65551329786636,23031,6.6710520602665975,2.2185922854674085
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,24,12.890251650512347,42.33262213402014,1744,13.459288990825687,1.5328729951769164
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,24,9.170334041069312,28.94545837020976,3513,9.626814688300598,1.6700904514659658
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,72,9.545717187747789,40.80995335561855,23031,10.858929269245799,3.4933794170330463
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,72,19.67002192008685,62.584172511795934,1744,20.534977064220183,2.2608730272804345
mlp_pm_probtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,72,13.829836270209098,45.17287091102786,3513,14.423569598633646,2.609103039733126
