model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,train,24,0.16518511552096285,0.49902463698652705,0.8336743940533509,23031,0.442837914115757
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,val,24,0.18938449305255464,0.5588517052234973,0.7879410757108599,1744,0.4782110091743119
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,test,24,0.19215478513474504,0.5633296593123459,0.7758214717342394,3513,0.46854540278963847
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,train,72,0.176523597202776,0.5273919972715426,0.8143202428100769,23031,0.5035387086969736
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,val,72,0.19724330164728401,0.5789543284267086,0.7662552549814118,1744,0.5349770642201835
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,test,72,0.20003866509568008,0.5821456239087942,0.7568229802046227,3513,0.5303159692570453
