model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,train,24,23031,10199,0.442837914115757,0.42401179235955644,0.5687198977820228,10199,5.0632385527992945,4.924996939368406
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,val,24,1744,834,0.4782110091743119,0.5740837266176438,0.7787685911890408,834,5.189796163069544,4.857614723612651
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,test,24,3513,1646,0.46854540278963847,0.48433709221287385,0.6400328191265507,1646,5.015164309878411,4.829428353836875
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,train,72,23031,11597,0.5035387086969736,0.44006230366068627,0.5950148851385259,11597,5.096750883849272,4.943937200158282
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,val,72,1744,933,0.5349770642201835,0.5819741161996529,0.7782119193862967,933,5.199603429796356,4.8724218278580285
mlp_count_bce_countw10_enriched_256_128_64_d03_lr3e4,test,72,3513,1863,0.5303159692570453,0.48804063729104663,0.6444658758770766,1863,5.040907382748183,4.851283926382797
