model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,24,23031,10199,0.442837914115757,0.4237416862592894,0.5609296211189486,10199,5.0632385527992945,5.028702995872741
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,24,1744,834,0.4782110091743119,0.5643161803755543,0.7579513323640674,834,5.189796163069544,4.941284010736204
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,24,3513,1646,0.46854540278963847,0.4770965827474466,0.6258683671508767,1646,5.01546807658558,4.905489036987648
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,72,23031,11597,0.5035387086969736,0.4399197204715169,0.5846941499278419,11597,5.096750883849272,5.061622766068118
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,72,1744,933,0.5349770642201835,0.5722574296769348,0.7504822326069134,933,5.199603429796356,4.971327647774421
mlp_pm_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,72,3513,1863,0.5303159692570453,0.4810270055154154,0.6283210151657883,1863,5.041175767074538,4.94154294024727
