model_name,split,horizon,capped_mae,capped_rmse,n_obs,count_cap,mean_true_capped,mean_pred_capped,n_true_at_or_above_cap,n_pred_at_or_above_cap,n_correct_at_or_above_cap,n_missed_at_or_above_cap,n_false_alarm_at_or_above_cap
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,24,5.466693768998972,19.016580538282618,23031,300.0,6.497459945291129,2.4111527014247716,19,0,0,19,0
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,24,12.920210021863042,42.36425137479616,1744,300.0,13.459288990825687,1.436422267244112,0,0,0,0,0
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,24,8.93571751483353,27.00985029424715,3513,300.0,9.506120125249074,1.5269649352893178,6,0,0,6,0
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,train,72,8.80401414991723,31.494171623331408,23031,500.0,10.546741348617081,3.9171537786944106,18,1,0,18,1
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,val,72,19.775782314791353,62.66092487352184,1744,500.0,20.534977064220183,2.1254799582636617,0,0,0,0,0
mlp_pm_probtower64_magtower64_bce_countw05_enriched_256_128_64_d03_lr3e4,test,72,13.48655863072317,41.05391734501358,3513,500.0,14.311699402220324,2.2919569229328016,5,0,0,5,0
