model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,train,24,5.651022294447693,23.869538664780656,23031,6.6710520602665975,2.171452704613552
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,val,24,12.952369363724047,42.390762748684395,1744,13.459288990825687,1.4054708044755448
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,test,24,9.070277552648184,28.437406878508764,3513,9.626814688300598,1.5101338286594566
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,train,72,9.08766446142142,38.62258393280899,23031,10.858929269245799,3.420977015419808
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,val,72,19.7603644732655,62.65861082077443,1744,20.534977064220183,2.0920037329047405
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,test,72,13.544042281369572,42.250428725271405,3513,14.423569598633646,2.2793223708571104
