model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,train,24,0.16531170547087545,0.4992628828698822,0.8335220294444788,23031,0.442837914115757
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,val,24,0.18698339496051472,0.5530791034359053,0.7916067146282975,1744,0.4782110091743119
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,test,24,0.18920764988481434,0.5568959837896382,0.7825551026624085,3513,0.46854540278963847
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,train,72,0.1764742136560114,0.5272934495503424,0.8143421696415337,23031,0.5035387086969736
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,val,72,0.19531012235865655,0.5740012636103129,0.7694799402111641,1744,0.5349770642201835
mlp_pm_bce_countw05_enriched_256_128_64_d03_lr3e4_alltasks,test,72,0.197523037664461,0.5765847644759158,0.76303762260284,3513,0.5303159692570453
