epoch,train_total_loss,train_prob_loss,train_count_loss,train_magnitude_loss,val_total_loss,val_prob_loss,val_count_loss,val_magnitude_loss,epoch_seconds
1,2.6353592030892625,0.7088856648686581,0.6689352253863196,1.592005926615706,1.3402818867919641,0.673138569254394,0.7006068762836106,0.3168398874615311,1.1956778000021586
2,1.4592833614635083,0.6722667724946149,0.5726980646779992,0.5006675580668908,1.234195761177518,0.6314649089760737,0.6551241202091952,0.27516878252729365,1.0284420999960275
3,1.3709322763976912,0.6340466948800069,0.5287767822585835,0.47249719338143553,1.19370623903537,0.6024389928634014,0.6345064872448597,0.2740140100684735,1.0892686999868602
4,1.3078542234563137,0.6138068800623473,0.49972853488325014,0.4441830686411904,1.165563004826187,0.5888934594775559,0.6154864572603768,0.268926323280422,1.060352199987392
5,1.2753587433189448,0.6050785559764423,0.48492944953569056,0.42781546523643377,1.1534207966349541,0.5852574350637033,0.60463855490772,0.26584407646174824,1.0456753999897046
6,1.242939040832806,0.599802024781867,0.47064860704397443,0.40781271071281017,1.129701313622501,0.5801016218071684,0.5928146527447832,0.2531923618885355,1.0657406999962404
7,1.225183669921708,0.5969094927149141,0.4636016485176676,0.39647335150514007,1.1285889859593243,0.5814701909318977,0.593948978623119,0.2501443228043547,1.0642822999943746
8,1.2071513669696097,0.592624418232704,0.4560437955968022,0.38650504812856384,1.1362760422426625,0.5873634716786376,0.6026438283264091,0.24759063972245662,1.1065610999939963
9,1.1862662343712627,0.5847240797132041,0.4490826462719517,0.3770008298482821,1.131105414224327,0.5791232985094052,0.5898284933982639,0.25706786108673163,1.0608817000029376
10,1.1794872294235859,0.5862172026256572,0.4439716353423068,0.37128421226215913,1.1098263548054825,0.57552449036082,0.5839778584077817,0.24231294234958264,1.054968900003587
11,1.1649592480219109,0.5827472550901804,0.44277007207206504,0.3608269520865132,1.1176605148052952,0.5773947731070562,0.5864698793909965,0.24703078778511886,1.065794399997685
12,1.1475233881572195,0.578394578218636,0.43928369921648486,0.3494869638377527,1.1589617040179192,0.5764521830672518,0.5889369457139881,0.2880410445392679,1.069084800008568
13,1.1372975877061047,0.5761442254971735,0.4374987259212792,0.342403994598917,1.1537166489373654,0.5811612545897108,0.5954583839538994,0.2748262210996873,1.0805006000009598
14,1.116293173452045,0.5720058361228583,0.4293411911054097,0.32961674164578697,1.119487036805634,0.5745797370551923,0.5833494102736132,0.2532325913326456,1.0615033000067342
15,1.1131647472753023,0.5713696749054766,0.4283970802379262,0.32759653647450826,1.1321508096992423,0.5736596420270588,0.5842375924827856,0.26637238072692804,1.0888640000048326
16,1.1012797079872647,0.5691097066900473,0.4260078815115005,0.31916605931668757,1.1304011115240395,0.5832408754103774,0.6008024068053709,0.24675904474127183,1.0361397999949986
17,1.095144325909108,0.5667463810340047,0.42298085221191045,0.3169075209398482,1.194573507396453,0.5792313059535595,0.5970117548190126,0.3168363163777448,1.1326110000081826
18,1.082225352946264,0.565472940596128,0.4211048650607518,0.30619998536847093,1.1109761880078446,0.5754457854349678,0.5835788687434765,0.24374097038846498,1.0454067000100622
19,1.0768217353347505,0.5619517155556139,0.4196521279791776,0.3050439585994884,1.1393188194397392,0.5798948839170124,0.5953787805837228,0.261734554116879,1.058288000000175
20,1.0734427918013476,0.5609265896646786,0.4160805415933263,0.3044759341790618,1.112862245752177,0.5760906458994665,0.5860326016714813,0.2437552808348192,1.0321841000113636
21,1.0696825453236205,0.5599848094265396,0.41738989263919185,0.3010027887434962,1.1544899639733341,0.586007178376574,0.6003940586650044,0.268285764398378,1.0259050000022398
22,1.0586063444813687,0.5596594962609543,0.41274758934001576,0.29257305378138715,1.1254986201951263,0.5783596924685557,0.5855507828773708,0.2543635347840983,1.0907941999903414
23,1.0504970182003333,0.5584129273391961,0.4153885952175624,0.28438979664201264,1.1459699869155884,0.586714339365653,0.6015920794885093,0.2584595994664988,1.051216599997133
24,1.050015846996921,0.5568825432058682,0.4117623278046652,0.287252140557076,1.1089992309929033,0.5718077186050765,0.5805443312050006,0.24691934200055007,1.0692007999896305
25,1.044488950266591,0.5566430048405087,0.411626996649191,0.2820324455991424,1.111000964400965,0.5747948392815546,0.5808452266618747,0.2457835089176073,1.0723676000052365
26,1.0372674139503246,0.554762549936774,0.4080376684287829,0.27848602367655534,1.0950074682541944,0.578011192313028,0.58917249288034,0.2224100456325286,1.1639793000067584
27,1.03080987951002,0.553072253335061,0.4040582369556699,0.2757085031777974,1.0984327951702504,0.5806682908206905,0.5910884792651605,0.22222026116257415,1.0580236000096193
28,1.0342895760113209,0.5540224154766951,0.40887351027479557,0.27583040064692077,1.114315517451785,0.5744329280809525,0.5813031642261995,0.24923100684760907,1.062332100002095
29,1.02279811462191,0.5501146583430626,0.4020881414074422,0.27163938771088814,1.1383394298203495,0.5832512395097575,0.6012633858470742,0.2544564990275497,1.0580432999995537
30,1.013515491923178,0.549945250216301,0.4020962885324056,0.2625220939565546,1.1005358619427463,0.5738661464201201,0.5837827313930617,0.23477833000344966,1.2330610000062734
31,1.0067056657788571,0.5462283602751972,0.39826958252378347,0.2613425124670347,1.1059655886177624,0.5710452450524777,0.5818318352786773,0.24400441703993245,1.0883998999925097
32,0.9966992468960426,0.5446017274227782,0.3971436147510004,0.2535257120091245,1.1081714739493274,0.5752324183052833,0.5864554069457798,0.23971134547246706,1.055552500009071
33,0.9920132655429911,0.5438571714153044,0.39484362457227234,0.25073427744644877,1.1253721249212914,0.5751166092146427,0.5861833221321806,0.25716385327347924,1.0527568999968935
