model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_multitask_v1_enriched_h256_128_64_do02,train,24,5.861539961000161,24.48568978345316,23031,6.6710520602665975,2.2552050174721883
mlp_multitask_v1_enriched_h256_128_64_do02,val,24,12.932664488696433,42.320080144147205,1744,13.459288990825687,1.5387727535744156
mlp_multitask_v1_enriched_h256_128_64_do02,test,24,9.207053975201879,28.848807271127427,3513,9.626814688300598,1.666090988498653
mlp_multitask_v1_enriched_h256_128_64_do02,train,72,9.506070602270645,40.64429494413774,23031,10.858929269245799,3.7254495464158914
mlp_multitask_v1_enriched_h256_128_64_do02,val,72,19.779775795368735,62.545959383583345,1744,20.534977064220183,2.3780899429223883
mlp_multitask_v1_enriched_h256_128_64_do02,test,72,13.877669430437791,44.5540421884029,3513,14.423569598633646,2.716622517354852
