model_name,split,horizon,mae,rmse,n_obs,mean_true,mean_pred
mlp_count_shared_trunk_cw10,train,24,5.648033220392353,23.728510054337807,23031,6.6710520602665975,2.3001054598151245
mlp_count_shared_trunk_cw10,val,24,12.931268231003383,42.41856711473704,1744,13.459288990825687,1.4199139981043585
mlp_count_shared_trunk_cw10,test,24,9.054185164468286,28.377906340529716,3513,9.626814688300598,1.5085750704372995
mlp_count_shared_trunk_cw10,train,72,9.070256458910729,38.34257679195188,23031,10.858929269245799,3.6609873413493865
mlp_count_shared_trunk_cw10,val,72,19.733368730151156,62.70346986268455,1744,20.534977064220183,2.1288050332516772
mlp_count_shared_trunk_cw10,test,72,13.518070936843502,42.149540277211244,3513,14.423569598633646,2.2992126594920324
