model_name,split,horizon,capped_mae,capped_rmse,n_obs,count_cap,mean_true_capped,mean_pred_capped,n_true_at_or_above_cap,n_pred_at_or_above_cap,n_correct_at_or_above_cap,n_missed_at_or_above_cap,n_false_alarm_at_or_above_cap
mlp_count_shared_trunk_cw10,train,24,5.372664350583954,18.630997733237706,23031,300.0,6.497459945291129,2.3086312064638146,19,0,0,19,0
mlp_count_shared_trunk_cw10,val,24,12.911625081141118,42.30457972195783,1744,300.0,13.459288990825687,1.563691180523799,0,0,0,0,0
mlp_count_shared_trunk_cw10,test,24,8.89652211899015,26.75343391215866,3513,300.0,9.506120125249074,1.685890424952822,6,0,0,6,0
mlp_count_shared_trunk_cw10,train,72,8.601881034755229,30.611018569681235,23031,500.0,10.546741348617081,3.6922885043815206,18,0,0,18,0
mlp_count_shared_trunk_cw10,val,72,19.748346922468446,62.54377675874621,1744,500.0,20.534977064220183,2.3679651470337952,0,0,0,0,0
mlp_count_shared_trunk_cw10,test,72,13.331554323911494,40.39846200965442,3513,500.0,14.311699402220324,2.5859323020477283,5,0,0,5,0
