model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_count_shared_trunk_cw10,train,24,0.17253646717510657,0.5176923312718504,0.8190798695119247,23031,0.442837914115757
mlp_count_shared_trunk_cw10,val,24,0.1912496612019438,0.563091718107231,0.7846483252958073,1744,0.4782110091743119
mlp_count_shared_trunk_cw10,test,24,0.19639141513238484,0.5732428925546597,0.7661887967844659,3513,0.46854540278963847
mlp_count_shared_trunk_cw10,train,72,0.18302722824483214,0.5435439738246569,0.8006510221432868,23031,0.5035387086969736
mlp_count_shared_trunk_cw10,val,72,0.198615433482872,0.5816901817602317,0.76408784359748,1744,0.5349770642201835
mlp_count_shared_trunk_cw10,test,72,0.20364543352700334,0.5905942390607295,0.7477873745506596,3513,0.5303159692570453
