model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_pm_base_enriched_256_128_64_d03_lr3e4,train,24,0.16844236485274344,0.5077333150517648,0.828624902317938,23031,0.442837914115757
mlp_pm_base_enriched_256_128_64_d03_lr3e4,val,24,0.19415418005482932,0.5697580472230688,0.7808430178933776,1744,0.4782110091743119
mlp_pm_base_enriched_256_128_64_d03_lr3e4,test,24,0.1972418824167083,0.5746332210881472,0.7664047038120037,3513,0.46854540278963847
mlp_pm_base_enriched_256_128_64_d03_lr3e4,train,72,0.17937764480863552,0.5346803535066689,0.8095055178616837,23031,0.5035387086969736
mlp_pm_base_enriched_256_128_64_d03_lr3e4,val,72,0.2006845200121715,0.5864644289556091,0.7603609532909631,1744,0.5349770642201835
mlp_pm_base_enriched_256_128_64_d03_lr3e4,test,72,0.20415711952547996,0.5913014094826313,0.7485417784934693,3513,0.5303159692570453
