model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_base_enriched_256_128_64_d03_lr3e4,train,24,23031,10199,0.442837914115757,0.42399340914492395,0.5578196005647224,10199,5.0632385527992945,5.0811945950474176
mlp_pm_base_enriched_256_128_64_d03_lr3e4,val,24,1744,834,0.4782110091743119,0.5515771083465868,0.7257282429544399,834,5.189796163069544,5.015980658199576
mlp_pm_base_enriched_256_128_64_d03_lr3e4,test,24,3513,1646,0.46854540278963847,0.4778592824204283,0.626395224308951,1646,5.01546807658558,4.982632656143763
mlp_pm_base_enriched_256_128_64_d03_lr3e4,train,72,23031,11597,0.5035387086969736,0.43926701769311133,0.5799491247859013,11597,5.096750883849272,5.114741260659811
mlp_pm_base_enriched_256_128_64_d03_lr3e4,val,72,1744,933,0.5349770642201835,0.5556022308570395,0.7203582135673069,933,5.199603429796356,5.044414975635492
mlp_pm_base_enriched_256_128_64_d03_lr3e4,test,72,3513,1863,0.5303159692570453,0.482358641951415,0.6284680939870919,1863,5.041175767074538,5.018988663319676
