model_name,split,horizon,n_total,n_available,target_available_rate,mae,rmse,n_obs,mean_true,mean_pred
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,train,24,23031,10199,0.442837914115757,0.4121399154554618,0.54576028920071,10199,5.0632385527992945,5.065719617349352
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,val,24,1744,834,0.4782110091743119,0.5621801879251603,0.7451876499570065,834,5.189796163069544,4.955906772499176
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,test,24,3513,1646,0.46854540278963847,0.4702974387383975,0.6194514437406455,1646,5.01546807658558,4.925918794054887
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,train,72,23031,11597,0.5035387086969736,0.4261399828907621,0.5673035112518364,11597,5.096750883849272,5.0987913515420376
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,val,72,1744,933,0.5349770642201835,0.5665537040869906,0.7399759729310948,933,5.199603429796356,4.986183042056052
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,test,72,3513,1863,0.5303159692570453,0.47165039455831725,0.6193540967606724,1863,5.041175767074538,4.964999888958115
