model_name,split,horizon,brier_score,log_loss,roc_auc,n_obs,positive_rate
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,train,24,0.17882334561111415,0.53942358158047,0.8313478814912421,23031,0.442837914115757
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,val,24,0.19920682957358507,0.585519076230124,0.7901718185890848,1744,0.4782110091743119
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,test,24,0.19907294882034082,0.5846997726518111,0.7829576301576072,3513,0.46854540278963847
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,train,72,0.18904485982574987,0.5624188808065567,0.8123510662865423,23031,0.5035387086969736
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,val,72,0.20617044822805053,0.6012515143818041,0.7708636473568814,1744,0.5349770642201835
mlp_pm_focalg10_countw05_enriched_256_128_64_d03_lr3e4,test,72,0.20651568212632718,0.6010850399498269,0.7639698108297142,3513,0.5303159692570453
