epoch,train_total_loss,train_prob_loss,train_count_loss,train_magnitude_loss,val_total_loss,val_prob_loss,val_count_loss,val_magnitude_loss,epoch_seconds
1,2.2969196025094676,0.37425308141280417,0.668314355504916,1.588509341865153,1.001397662753359,0.3348473665911123,0.7017847124589692,0.3156579557908784,0.37674970901571214
2,1.1335618630311062,0.3468812764555346,0.5753124312532331,0.49902436589714366,0.9262083561048595,0.32014399220090395,0.6655377619857088,0.2732954782630325,0.3380657499656081
3,1.0626406449945722,0.3259313828723315,0.5352955477163477,0.4690614850820987,0.9014508778895807,0.3079114561780877,0.6436514433370818,0.2717137068783471,0.3700320410425775
4,1.0089537049493065,0.3138201005084294,0.5070572525352119,0.4416049790958996,0.8762411890773598,0.298939490537031,0.6205376118694971,0.2670328708690241,0.38040754199028015
5,0.9792929945225608,0.3086028088138622,0.4919660326275729,0.4247071664905088,0.8634109305679252,0.29633856667291136,0.6078094747088371,0.26316761410017625,0.3385502920136787
6,0.9499950254249705,0.30510100182711153,0.47682017539027954,0.40648393663642235,0.8447944100843657,0.2948987380080267,0.597816230507072,0.25098755572913983,0.31360054202377796
7,0.9380041803225035,0.3036685959193737,0.46984231738710647,0.39941442853116343,0.8380892309573812,0.2951561775776224,0.594041244152489,0.24591243595158288,0.3163230000063777
8,0.9216700343912607,0.30151065672651506,0.46192291793834217,0.38919792084298255,0.8470883533495281,0.2964909585244065,0.6007054530152487,0.2502446653099235,0.3275943750049919
9,0.9063032533740372,0.29785825138287486,0.4550749243216738,0.3809075387595329,0.8487619424085004,0.29338112473487854,0.5946766351341107,0.2580425117267381,0.36993600003188476
10,0.900779902352724,0.2979614017678065,0.45021658347249366,0.3777102045538546,0.8221807802489044,0.29145507418781247,0.5831390961047707,0.2391561641605622,0.35325895802816376
11,0.8848892138812904,0.29714307162072345,0.44920975198903496,0.36314126660896184,0.8277860617418902,0.2913469833518387,0.5857325762236884,0.24357278275927272,0.32644508295925334
12,0.8656048376578535,0.2944945544256772,0.4438870569492027,0.34916675334969305,0.8640892199420054,0.2911660348603485,0.5887545046456363,0.27854593603982836,0.3402135840151459
13,0.8601326670106704,0.29457611237521136,0.4438818381848314,0.3436156343007946,0.8545051851403822,0.2941669884624831,0.5938917305491386,0.2633923335906562,0.3042690840084106
14,0.8434427440396807,0.29282377265795845,0.43535889674478384,0.3329395235890463,0.8278665580880751,0.29033188918314945,0.580865986303452,0.24710167643673922,0.44160470797214657
15,0.8424717255376981,0.2926204495491381,0.43489213258262244,0.3324052089460766,0.8440424526503326,0.2912447127180362,0.5842337485300292,0.2606808552774814,0.4108291669981554
16,0.8325256886005422,0.2915147705636309,0.43311447648156104,0.32445368401977637,0.8377162081385972,0.295269863047731,0.6011832214276726,0.24185473478715355,0.38817383302375674
17,0.8238257931221955,0.29121558305123085,0.43035037630204037,0.31743502165402565,0.9147528366211357,0.29408334646749934,0.6002312075654301,0.3205538881481241,0.29463112499797717
18,0.8132254449741793,0.2906969441005117,0.42844187228478103,0.3083075632347555,0.8300538921574934,0.2924774527002912,0.5881530016387274,0.24349995668328137,0.2922396670328453
19,0.8109365165023983,0.2892119637115257,0.4276030408547262,0.3079230322865159,0.8496629737932747,0.2936634279172355,0.5945013274840258,0.25874887687077214,0.33392333396477625
20,0.8030376258858545,0.287835200933031,0.4230968462034208,0.30365400416997734,0.837190340965166,0.2917903680867011,0.5907372121417195,0.25003136393673925,0.4233992079971358
21,0.7990742736992971,0.2873378370542263,0.42394502754631924,0.29976391973070426,0.8644011857312753,0.29610479971684445,0.6050777834489804,0.2657575069354215,0.42269329202827066
22,0.786857341722092,0.2867390909697436,0.41878600089695256,0.2907252510608674,0.84735240083222,0.2926351406158657,0.5885115336934361,0.2604614920025572,0.39712824998423457
23,0.7782583641175684,0.2860561637089383,0.4202964215309992,0.2820539879098054,0.8510845943328438,0.29621667216677183,0.6038439246492648,0.25294596654012663,0.4283350000041537
24,0.777497056823936,0.2854355679335894,0.417212072549105,0.28345545452057547,0.8287442091408126,0.2891092341427409,0.5833920497413075,0.24793894794009147,0.336955750011839
25,0.7678678731240067,0.28430596172310113,0.415226394598268,0.27594871317914316,0.8237301209651002,0.29041370995547794,0.582275222474282,0.24217879198013095,0.31686704204184934
26,0.7632349382044774,0.28401304650289105,0.4132542668800007,0.2725947585042127,0.8113901899495256,0.2937045540284673,0.5944683454725721,0.22045148293906397,0.5185004589729942
27,0.7561852665539855,0.28348393124586013,0.4088031882808789,0.2682997433979105,0.8125719176519901,0.2943562045009858,0.5924506397969133,0.2219903884677712,0.32270124997012317
28,0.7615441251973977,0.2836079438387672,0.412763062754713,0.2715546516376055,0.8389838086355716,0.2923815272269993,0.5862289492143403,0.25348782101902395,0.34003741695778444
29,0.7511359755430047,0.2816435726578902,0.406157738913426,0.2664135316717843,0.857033461605737,0.2965200212570505,0.605156556728783,0.25793516444503717,0.29587491700658575
30,0.7438981550933742,0.2814434912513648,0.406300833976966,0.2593042442803894,0.8186047099052219,0.2904713769024665,0.5847340111338765,0.23576631062074538,0.2832816659938544
31,0.7385510189038094,0.28018186850898935,0.40196435128315866,0.25738697534460286,0.8268719752994153,0.2899053356516252,0.5842135064645645,0.2448598825876866,0.31278729101177305
32,0.7288807848501825,0.27892057135870046,0.40049676807071344,0.24971182995884775,0.8208451828825365,0.2912633238582436,0.5894863936332387,0.23483866275450505,0.3502384580206126
33,0.7245837627177305,0.2789973543566166,0.39834608532862636,0.24641336354939264,0.8417916111989853,0.2909709644426993,0.5894627849990075,0.25608923211010226,0.29116891702869907
34,0.7272024960054317,0.2794608836423807,0.39969216139295544,0.24789553282600546,0.8030570679848347,0.292832327545236,0.5900325810690539,0.21520844402663206,0.3189354159985669
35,0.7226088751072031,0.277674966454273,0.39940644808750553,0.24523068369237191,0.8415784130402661,0.2953368458179159,0.6028389129616799,0.2448221271464584,0.33086370798991993
36,0.7232798211563478,0.278337739443925,0.39797746158573727,0.24595334942303274,0.811748452142838,0.29099616244298604,0.5911716055979422,0.22516648211610427,0.29994941694894806
37,0.7152222805402907,0.27655536261151864,0.3940029630045166,0.2416654347643592,0.8430954649907734,0.2926278642011345,0.5964379581289554,0.2522486418895765,0.3031479170313105
38,0.7113262518297694,0.27639686935402735,0.3900922170865396,0.2398832753461771,0.8153514796440754,0.2887915569707888,0.5834526500297249,0.23483361003048922,0.3546070840093307
39,0.7116082613371171,0.2756008193667425,0.39296773282581277,0.23952357573474745,0.8195681008723897,0.29182203182386696,0.5872901224215096,0.2341010093415549,0.34018916700733826
40,0.704795715175425,0.2751207728784687,0.3871162161538368,0.23611683696463118,0.8086477288412391,0.290075931527199,0.5892077410986664,0.22396792430396473,0.30508033296791837
41,0.7035834355187848,0.2763968185111178,0.3889646278091345,0.23270430493088748,0.8120757609332373,0.2908658133734257,0.5917820520357254,0.22531892427610695,0.2913698329939507
42,0.7018692542404024,0.27515957654130674,0.3884216522115595,0.23249885109641633,0.812757641897289,0.28630738575524145,0.5762499382189654,0.23832528703256484,0.2964886670233682
43,0.6973839481366265,0.2748679717640597,0.38485812156387056,0.23008691417692664,0.8039028316462805,0.2866825890650443,0.5791761358396723,0.22763218218033468,0.3313679159618914
44,0.6929696443791986,0.2746378382525801,0.3835783513966243,0.22654263046971468,0.8051357471614803,0.2855837459957928,0.5787086022009543,0.23019769199944418,0.3431728750001639
45,0.6911282584709753,0.27385775153876374,0.3833880937949362,0.22557646019455355,0.8359155698653755,0.29470930706470383,0.6006294158073741,0.24089155858809794,0.3016265410115011
46,0.6881472101421073,0.27365043607817546,0.3828755499490421,0.22305900186376623,0.8215970522766813,0.2908132929320729,0.5906755973439698,0.23544595930554452,0.2898220419883728
47,0.6866238118046183,0.27318229689035345,0.37919507783641776,0.22384397529793812,0.8215931741469497,0.2899504771473211,0.5916844248224836,0.2358004848618026,0.28974487498635426
48,0.6836735802339434,0.27325261461921624,0.38145294508322836,0.2196944941671976,0.7999619611906349,0.28589576537455985,0.5779347493561036,0.22509882756329458,0.33179995900718495
49,0.6784347641805009,0.2721659752545264,0.3772611070404423,0.2176382343291377,0.8147373560371749,0.2887862502434932,0.5864555556839759,0.23272333683770732,0.32921687501948327
50,0.6781605467944981,0.2723004827318332,0.3772785899644927,0.21722076915741215,0.8286621942432648,0.28987554180512737,0.5902774631977081,0.2436479351252591,0.2814735419815406
