epoch,train_total_loss,train_prob_loss,train_count_loss,val_total_loss,val_prob_loss,val_count_loss,epoch_seconds
1,1.7698480310289337,0.676323354365869,0.5467623376689997,1.9414804703598723,0.6465508522243675,0.6474648087943365,0.27659800002584234
2,1.5760354441477584,0.6154162806557966,0.48030958275142593,1.8205801686015697,0.6016048357027386,0.6094876708240684,0.28571262501645833
3,1.4951331281490143,0.5917028738245207,0.4517151276475002,1.779790009927312,0.5894590353747027,0.5951654894636311,0.20926204195711762
4,1.447634226986715,0.5801266572596656,0.4337537855377034,1.7794763823167994,0.5882489790610217,0.5956136805748721,0.18898199999239296
5,1.4181147592728491,0.5739886057469512,0.4220630772482023,1.7597219200309264,0.5829673414930291,0.5883772955575121,0.16897520801285282
6,1.3974981947016827,0.5683869929678259,0.4145556025944304,1.7746409626182067,0.5882285045921256,0.5932062260054667,0.17078808299265802
7,1.3893611728640387,0.5658733699621026,0.4117438997118199,1.7845237473829076,0.5892287574776816,0.5976474924918709,0.18439633399248123
8,1.3725855039207568,0.5612180334219097,0.40568373491815723,1.7588967500476662,0.5821305513381958,0.5883830916990928,0.1728855000110343
9,1.3645896092668648,0.5579927997626172,0.40329840401842065,1.802081073096039,0.5907580289271993,0.6056615261856569,0.1806132079800591
10,1.351299521160221,0.5548941599945391,0.39820267999147885,1.7910438240121265,0.586999557433872,0.6020221234461584,0.2118001250200905
11,1.3488688922612677,0.5547914823848712,0.39703870659452983,1.8048800984653859,0.5901282653896087,0.6073759129834831,0.17400958301732317
12,1.3382451996439513,0.5525033626687453,0.39287091832196974,1.7694053256183588,0.5805046263091062,0.5944503362572521,0.3279999170335941
13,1.3329467973077216,0.5503916512128404,0.39127757279899084,1.7956658164295582,0.5868684928351586,0.6043986705465054,0.2269633330288343
14,1.326398664164505,0.5489741073419329,0.388712279984801,1.8197111799082626,0.5929498147527013,0.6133806746487224,0.17499450000468642
15,1.3237497475696838,0.5475332000936648,0.3881082732411101,1.769115982799355,0.5785568012010067,0.5952795875181845,0.3304557910305448
16,1.3104719542984977,0.5448301841456872,0.3828208857272918,1.7664958063615572,0.5795196617415191,0.5934880734036821,0.20779962500091642
17,1.3119962071685058,0.5453318925641144,0.3833321559771305,1.7699872091275837,0.5793920536653712,0.5952975788247694,0.2880566669628024
18,1.30586734521374,0.5437014035673201,0.3810829717341923,1.7846177499228661,0.5822840004885962,0.6011668812791142,0.21430195803986862
19,1.2981220944240086,0.5417014350373406,0.3782103289421618,1.7871055504597655,0.5819661934441382,0.6025696719458343,0.19848516600904986
20,1.2998873159819258,0.5425472988902624,0.37867000845136894,1.7751183487953397,0.5782422089795454,0.5984380679939865,0.19580583402421325
21,1.294125912373854,0.5411594602548316,0.37648322439153353,1.7810012200556764,0.579449742212208,0.6007757411090606,0.24072204198455438
22,1.2865276138479496,0.5390612860655257,0.3737331628915899,1.8240992268291087,0.58852950422042,0.6177848547423651,0.2243460409808904
23,1.2848122001579376,0.5388328500584076,0.37298967389033294,1.796273719280138,0.583074979825851,0.6065993700005593,0.20911383297061548
24,1.27834652634896,0.5374544414479208,0.3704460422078929,1.8086390889019048,0.5844479777397366,0.6120955501127681,0.18885724997380748
25,1.2822251224387387,0.5381451363305978,0.3720399926399875,1.8248473373028116,0.5882769801201077,0.6182851755837782,0.23180449998471886
26,1.2725515854114882,0.5348351120400132,0.3688582379163401,1.7998125235968774,0.5841330311713963,0.6078397604303623,0.1964633750030771
